window_id,attack_type,is_attack,packet_count,byte_count,mean_pkt_size,syn_count,synack_count,fin_count,rst_count,ack_count,psh_count,icmp_count,udp_count,unique_src,unique_dst_ports,new_connections,syn_to_synack_ratio,iat_mean,iat_std,rf_pred,rf_score,lr_pred,if_pred,if_score,in_test,snort_detection,risk_raw,risk_score,risk_level,snort_only,ml_only,hybrid
1379,BENIGN,0,9,1745,193.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0139859605936189,0,0,0.0021,0.0021,LOW,0,0,0
1381,BENIGN,0,10,2267,226.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0503693560483978,1,0,0.0082,0.0082,LOW,0,0,0
1382,BENIGN,0,10,1786,178.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.032266456148168,0,0,0.0055,0.0055,LOW,0,0,0
1383,BENIGN,0,10,2928,292.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1346341037413979,0,0,0.0208,0.0208,LOW,0,0,0
1384,BENIGN,0,10,1648,164.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0306614857521541,1,0,0.0052,0.0052,LOW,0,0,0
1385,BENIGN,0,8,1244,155.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0406875439663005,0,0,0.0061,0.0061,LOW,0,0,0
1386,BENIGN,0,18,3414,189.67,2,2,4,0,16,6,0,0,3,3,2,1.0,0.0372,0.1329,0,0.0909375165307445,1,0,0.5208943304555935,0,0,0.1281,0.1281,LOW,0,0,0
1387,BENIGN,0,9,1044,116.0,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,0,0.0296962430395605,1,0,0.4481124993851443,1,0,0.0835,0.0835,LOW,0,0,0
1388,BENIGN,0,10,1511,151.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0421139743911841,1,0,0.007,0.007,LOW,0,0,0
1390,BENIGN,0,8,827,103.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0252359657759287,0,0,0.0038,0.0038,LOW,0,0,0
1391,BENIGN,0,8,795,99.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0292796439314824,0,0,0.0044,0.0044,LOW,0,0,0
1392,BENIGN,0,8,883,110.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0181784468252376,0,0,0.0027,0.0027,LOW,0,0,0
1393,BENIGN,0,10,1434,143.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.048013914486958,0,0,0.0078,0.0078,LOW,0,0,0
1395,BENIGN,0,9,1161,129.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0110374347714602,0,0,0.0017,0.0017,LOW,0,0,0
1396,BENIGN,0,9,1060,117.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0163654994889628,0,0,0.0025,0.0025,LOW,0,0,0
1397,BENIGN,0,10,2761,276.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1064379158140402,0,0,0.0166,0.0166,LOW,0,0,0
1398,BENIGN,0,9,2018,224.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0397726306737042,0,0,0.006,0.006,LOW,0,0,0
1400,STEALTH_WEB,1,15,1811,120.73,2,2,3,0,13,5,0,0,3,3,2,1.0,0.0516,0.1717,1,0.9153193186906,1,1,0.6384845478836447,0,1,0.8992,0.8992,HIGH,1,1,1
1401,BENIGN,0,10,1758,175.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.032879481164342,1,0,0.0056,0.0056,LOW,0,0,0
1402,BENIGN,0,8,839,104.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0236039749614717,1,0,0.0035,0.0035,LOW,0,0,0
1403,STEALTH_WEB,1,6,643,107.17,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,1,0.993528477080047,0,0,0.2209837968879201,1,1,0.8796,0.8796,HIGH,1,1,1
1404,BENIGN,0,10,1317,131.7,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0014717223650385,0,0,0.1895282100657251,1,0,0.0292,0.0292,LOW,0,0,0
1405,BENIGN,0,10,1004,100.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0090945107553277,0,0,0.2168799562852039,0,0,0.0375,0.0375,LOW,0,0,0
1406,BENIGN,0,10,2254,225.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0494133882556403,0,0,0.0081,0.0081,LOW,0,0,0
1407,STEALTH_WEB,1,14,1490,106.43,2,2,3,0,12,4,0,0,3,3,2,1.0,0.0271,0.0792,1,0.9999084168009144,1,1,0.6140423621850366,0,1,0.9421,0.9421,HIGH,1,1,1
1409,BENIGN,0,8,1082,135.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0187842217397019,0,0,0.0028,0.0028,LOW,0,0,0
1410,BENIGN,0,10,1219,121.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.064711479181332,0,0,0.0103,0.0103,LOW,0,0,0
1411,STEALTH_WEB,1,14,1502,107.29,2,2,3,0,12,4,0,0,3,3,2,1.0,0.0522,0.1659,1,0.9031501915136452,1,1,0.6448921576411152,0,1,0.8935,0.8935,HIGH,1,1,1
1413,BENIGN,0,89,15953,179.25,10,10,20,0,79,29,0,0,2,11,10,1.0,0.0043,0.0068,0,0.0586372515817676,0,1,0.8712671046464254,0,0,0.1629,0.4,MEDIUM,0,0,0
1414,BENIGN,0,10,1331,133.1,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0014717223650385,0,0,0.1885936989646552,0,0,0.0291,0.0291,LOW,0,0,0
1415,STEALTH_WEB,1,16,2340,146.25,2,2,3,0,14,6,0,0,3,3,2,1.0,0.0151,0.0427,1,0.9694394387787166,1,1,0.5664333536282049,0,1,0.9182,0.9182,HIGH,1,1,1
1416,BENIGN,0,10,2087,208.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.045286469179426,1,0,0.0074,0.0074,LOW,0,0,0
1417,BENIGN,0,9,923,102.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0291619757925835,1,0,0.0044,0.0044,LOW,0,0,0
1418,BENIGN,0,9,1774,197.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0180233738930274,0,0,0.0027,0.0027,LOW,0,0,0
1419,BENIGN,0,9,1324,147.11,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2391949948921661,0,0,0.0359,0.0359,LOW,0,0,0
1420,STEALTH_WEB,1,6,634,105.67,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,1,0.997560641617114,0,0,0.2248804504956945,0,1,0.8824,0.8824,HIGH,1,1,1
1421,BENIGN,0,11,1619,147.18,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0,0,0,0.2537387369317355,0,0,0.0381,0.0381,LOW,0,0,0
1423,BENIGN,0,71,12614,177.66,8,8,16,0,63,23,0,0,2,9,8,1.0,0.0053,0.0076,0,0.0271990253778772,0,1,0.7785012730977077,1,0,0.1317,0.1317,LOW,0,0,0
1424,STEALTH_WEB,1,6,634,105.67,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,1,0.997560641617114,0,0,0.2248804504956945,0,1,0.8824,0.8824,HIGH,1,1,1
1425,BENIGN,0,20,3201,160.05,2,2,4,0,17,7,1,0,2,3,2,1.0,0.0402,0.1537,0,0.0252664043304322,0,1,0.61363038430236,0,0,0.1059,0.1059,LOW,0,0,0
1426,BENIGN,0,9,1677,186.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0131918617730087,1,0,0.002,0.002,LOW,0,0,0
1428,STEALTH_WEB,1,86,15294,177.84,10,10,19,0,76,28,0,0,3,11,10,1.0,0.0099,0.044,0,0.1225494873327287,1,1,0.9294397455920632,1,1,0.5068,0.7,HIGH,1,0,1
1429,BENIGN,0,10,1452,145.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0465891345786066,1,0,0.0076,0.0076,LOW,0,0,0
1430,BENIGN,0,9,1169,129.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0074825826039066,0,0,0.0011,0.0011,LOW,0,0,0
1431,BENIGN,0,9,1773,197.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0180233738930274,0,0,0.0027,0.0027,LOW,0,0,0
1432,STEALTH_WEB,1,6,643,107.17,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,1,0.993528477080047,0,0,0.2209837968879201,0,1,0.8796,0.8796,HIGH,1,1,1
1433,BENIGN,0,8,643,80.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0076231823432356,0,0,0.0560890958614389,0,0,0.0126,0.0126,LOW,0,0,0
1434,BENIGN,0,10,1574,157.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0014717223650385,0,0,0.1908248823887942,0,0,0.0294,0.0294,LOW,0,0,0
1435,BENIGN,0,9,1833,203.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0220942739576483,0,0,0.0033,0.0033,LOW,0,0,0
1436,BENIGN,0,9,1435,159.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0022766713823464,1,0,0.0003,0.0003,LOW,0,0,0
1437,STEALTH_WEB,1,15,2104,140.27,2,2,3,0,13,5,0,0,3,3,2,1.0,0.0577,0.1937,1,0.6145613358910506,1,1,0.6632113032098474,1,1,0.7375,0.7375,HIGH,1,1,1
1439,BENIGN,0,9,1376,152.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0009742172939565,0,0,0.0001,0.0001,LOW,0,0,0
1441,STEALTH_WEB,1,14,1793,128.07,2,2,3,0,12,4,0,0,3,3,2,1.0,0.0132,0.0311,1,0.9999084168009144,1,1,0.5641414919560037,1,1,0.9346,0.9346,HIGH,1,1,1
1442,BENIGN,0,19,4844,254.95,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0391,0.1458,0,0.0556055094527661,0,1,0.5860704515120503,0,0,0.1185,0.1185,LOW,0,0,0
1444,BENIGN,0,20,4150,207.5,2,2,4,0,17,7,1,0,2,3,2,1.0,0.0384,0.1459,0,0.0109295969257375,0,1,0.6216294438884403,0,0,0.0993,0.0993,LOW,0,0,0
1445,STEALTH_WEB,1,6,643,107.17,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,1,0.993528477080047,0,0,0.2209837968879201,0,1,0.8796,0.8796,HIGH,1,1,1
1446,BENIGN,0,8,790,98.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.028858302618094,0,0,0.0043,0.0043,LOW,0,0,0
1447,BENIGN,0,8,1245,155.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0406875439663005,1,0,0.0061,0.0061,LOW,0,0,0
1448,BENIGN,0,9,1723,191.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0134433971258782,0,0,0.002,0.002,LOW,0,0,0
1449,STEALTH_WEB,1,16,2182,136.38,2,2,3,0,13,5,1,0,3,3,2,1.0,0.0168,0.0472,1,0.9595021260483492,1,1,0.6969894595113006,1,1,0.9323,0.9323,HIGH,1,1,1
1451,BENIGN,0,8,1123,140.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0192931167533936,0,0,0.0029,0.0029,LOW,0,0,0
1452,BENIGN,0,9,1311,145.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0039430579421056,1,0,0.0006,0.0006,LOW,0,0,0
1453,BENIGN,0,8,1105,138.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0196132024391648,1,0,0.0029,0.0029,LOW,0,0,0
1454,STEALTH_WEB,1,20,2754,137.7,3,3,3,0,17,7,0,0,3,4,3,1.0,0.0503,0.1384,1,0.8447461942598885,1,1,0.7079642732725324,0,1,0.8708,0.8708,HIGH,1,1,1
1455,BENIGN,0,6,909,151.5,0,0,2,0,6,3,0,0,2,2,0,0.0,0.0044,0.004,0,0.1679737077189166,0,1,0.5630984700306801,0,0,0.1769,0.1769,LOW,0,0,0
1456,BENIGN,0,8,1111,138.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0196132024391648,0,0,0.0029,0.0029,LOW,0,0,0
1457,BENIGN,0,9,1227,136.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0058466010175687,0,0,0.0009,0.0009,LOW,0,0,0
1458,STEALTH_WEB,1,11,1505,136.82,2,2,1,0,9,4,0,0,3,3,2,1.0,0.0848,0.2444,1,0.5142913438839747,1,1,0.7312109241322485,1,1,0.6925,0.7,HIGH,1,1,1
1459,BENIGN,0,4,641,160.25,0,0,2,0,4,1,0,0,2,2,0,0.0,0.006,0.0071,0,0.2771595777165794,0,1,0.645762187167762,1,0,0.2493,0.2493,LOW,0,0,0
1460,BENIGN,0,8,815,101.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0276260860667844,0,0,0.0041,0.0041,LOW,0,0,0
1461,STEALTH_WEB,1,16,2210,138.12,2,2,3,0,14,6,0,0,3,3,2,1.0,0.0343,0.1144,1,0.9539569379475468,1,1,0.5901646942328951,0,1,0.9132,0.9132,HIGH,1,1,1
1462,BENIGN,0,8,1019,127.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0152114101857183,1,0,0.0023,0.0023,LOW,0,0,0
1464,BENIGN,0,81,14524,179.31,9,9,18,0,72,27,0,0,2,10,9,1.0,0.0055,0.008,0,0.0134979756137419,0,1,0.7968305876510833,0,0,0.1269,0.1269,LOW,0,0,0
1465,STEALTH_WEB,1,15,2627,175.13,2,2,3,0,13,5,0,0,3,3,2,1.0,0.0149,0.0397,1,0.9319456625294557,1,1,0.5735701137301134,0,1,0.8986,0.8986,HIGH,1,1,1
1467,BENIGN,0,10,1791,179.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0340967259013702,0,0,0.0058,0.0058,LOW,0,0,0
1468,BENIGN,0,9,1925,213.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0291786662676813,0,0,0.0044,0.0044,LOW,0,0,0
1469,BENIGN,0,8,1152,144.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0220638078810476,0,0,0.0033,0.0033,LOW,0,0,0
1471,BENIGN,0,8,1215,151.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0281020106089415,0,0,0.0042,0.0042,LOW,0,0,0
1472,BENIGN,0,8,1273,159.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.05024980731681,0,0,0.0075,0.0075,LOW,0,0,0
1473,BENIGN,0,9,1839,204.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0220942739576483,0,0,0.0033,0.0033,LOW,0,0,0
1475,BENIGN,0,98,17889,182.54,11,11,22,0,87,32,0,0,2,12,11,1.0,0.0048,0.0068,0,0.1891608325782171,0,1,0.9413602085992576,1,0,0.2452,0.4,MEDIUM,0,0,0
1476,BENIGN,0,10,2349,234.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0577464813693517,0,0,0.0093,0.0093,LOW,0,0,0
1477,BENIGN,0,9,772,85.78,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2424810218804063,0,0,0.0364,0.0364,LOW,0,0,0
1479,BENIGN,0,8,1036,129.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0151339474474312,0,0,0.0023,0.0023,LOW,0,0,0
1480,BENIGN,0,13,2096,161.23,2,2,2,0,11,4,0,0,3,3,2,1.0,0.0814,0.2575,0,0.4594828024158902,1,1,0.6955061248109752,0,0,0.357,0.357,LOW,0,0,0
1481,BENIGN,0,4,204,51.0,0,0,2,0,3,0,1,0,2,2,0,0.0,0.0033,0.0033,0,0.0585353545926384,0,1,0.7564718444496906,1,0,0.1457,0.1457,LOW,0,0,0
1482,BENIGN,0,10,2434,243.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0570971990857314,0,0,0.0092,0.0092,LOW,0,0,0
1483,BENIGN,0,9,1678,186.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0131918617730087,0,0,0.002,0.002,LOW,0,0,0
1484,BENIGN,0,9,927,103.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0291619757925835,0,0,0.0044,0.0044,LOW,0,0,0
1485,BENIGN,0,9,952,105.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0229563276656475,0,0,0.0034,0.0034,LOW,0,0,0
1487,BENIGN,0,97,16617,171.31,11,11,22,0,86,31,0,0,3,12,11,1.0,0.0072,0.021,0,0.2362819681164722,1,1,0.993588393656859,0,0,0.279,0.4,MEDIUM,0,0,0
1489,BENIGN,0,95,17076,179.75,11,11,20,0,84,32,0,0,3,12,11,1.0,0.0101,0.0526,0,0.0835387600947006,1,1,0.9870776247154668,0,0,0.194,0.4,MEDIUM,0,0,0
1490,BENIGN,0,7,2095,299.29,1,0,2,0,6,3,0,0,3,2,1,1.0,0.1661,0.3617,1,0.5653422774052992,0,1,0.6954923736867784,1,0,0.4153,0.4153,MEDIUM,0,1,1
1491,BENIGN,0,7,956,136.57,0,1,2,0,7,2,0,0,2,2,0,0.0,0.0052,0.007,0,0.0295371200922285,0,0,0.481792739706334,0,0,0.0885,0.0885,LOW,0,0,0
1492,BENIGN,0,15,2852,190.13,2,2,2,0,13,6,0,0,2,3,2,1.0,0.0599,0.2031,0,0.1401509428602195,0,1,0.5723417894316769,1,0,0.1629,0.1629,LOW,0,0,0
1493,BENIGN,0,3,120,40.0,0,0,2,0,3,0,0,0,2,2,0,0.0,0.001,0.0,0,0.0230043009710347,0,1,0.737416240478715,0,0,0.1233,0.1233,LOW,0,0,0
1494,BENIGN,0,9,1546,171.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0053606519738081,0,0,0.0008,0.0008,LOW,0,0,0
1495,BENIGN,0,10,2883,288.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1199263975734903,0,0,0.0186,0.0186,LOW,0,0,0
1496,BENIGN,0,11,1287,117.0,1,1,2,0,9,4,1,0,3,2,1,1.0,0.004,0.0037,0,0.0807302967344374,1,0,0.4428738554434975,0,0,0.1108,0.1108,LOW,0,0,0
1498,BENIGN,0,16,2183,136.44,2,2,2,0,14,7,0,0,2,3,2,1.0,0.064,0.2271,0,0.1034774747033397,0,1,0.5983703405896924,0,0,0.1467,0.1467,LOW,0,0,0
1499,BENIGN,0,11,782,71.09,1,1,4,0,10,2,0,0,2,3,1,1.0,0.0962,0.2773,0,0.1266741554659179,0,1,0.6427092227351694,0,0,0.1661,0.1661,LOW,0,0,0
1501,BENIGN,0,10,2182,218.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0470859373040886,0,0,0.0077,0.0077,LOW,0,0,0
1502,BENIGN,0,8,1104,138.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0196132024391648,0,0,0.0029,0.0029,LOW,0,0,0
1503,BENIGN,0,9,1752,194.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0165067647641693,1,0,0.0025,0.0025,LOW,0,0,0
1504,SYN_SCAN,1,130,6957,53.52,68,1,2,53,62,4,0,0,3,122,68,68.0,0.0061,0.0054,1,0.9981731201954912,1,1,0.8959191641629937,1,0,0.6834,0.6834,MEDIUM,0,1,1
1505,SYN_SCAN,1,148,5920,40.0,84,0,0,64,64,0,0,0,2,148,84,84.0,0.0068,0.0055,1,0.9491895664084308,1,1,0.892252798586271,0,0,0.6559,0.6559,MEDIUM,0,1,1
1506,SYN_SCAN,1,164,7235,44.12,84,1,2,73,80,2,0,0,3,158,84,84.0,0.0061,0.0055,1,0.995,1,1,0.9159277002367544,0,0,0.6846,0.6846,MEDIUM,0,1,1
1507,SYN_SCAN,1,39,2314,59.33,17,1,2,14,22,3,0,0,3,32,17,17.0,0.0092,0.0217,1,0.982389792093502,1,1,0.8304550319118665,1,0,0.6649,0.6649,MEDIUM,0,1,1
1508,BENIGN,0,9,1953,217.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0287235737774508,0,0,0.0043,0.0043,LOW,0,0,0
1509,BENIGN,0,10,2637,263.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0802684877273577,0,0,0.0127,0.0127,LOW,0,0,0
1510,BENIGN,0,9,1130,125.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0130783913963493,1,0,0.002,0.002,LOW,0,0,0
1511,BENIGN,0,10,1414,141.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0014717223650385,0,0,0.186613877311001,0,0,0.0288,0.0288,LOW,0,0,0
1512,BENIGN,0,9,1204,133.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0064782223297591,0,0,0.001,0.001,LOW,0,0,0
1513,BENIGN,0,10,1597,159.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0362696709014262,0,0,0.0061,0.0061,LOW,0,0,0
1514,BENIGN,0,9,1016,112.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0198064306590335,0,0,0.003,0.003,LOW,0,0,0
1515,BENIGN,0,4,337,84.25,1,1,0,0,3,1,0,0,2,2,1,1.0,0.001,0.0,0,0.0674596758796732,0,1,0.5297500565066989,1,0,0.1166,0.1166,LOW,0,0,0
1516,BENIGN,0,14,2375,169.64,1,1,4,0,13,5,0,0,2,3,1,1.0,0.0578,0.1847,0,0.048376897296899,0,1,0.5745669660714509,0,0,0.1128,0.1128,LOW,0,0,0
1518,BENIGN,0,9,1212,134.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0058466010175687,0,0,0.0009,0.0009,LOW,0,0,0
1519,BENIGN,0,10,2731,273.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0984401426334457,0,0,0.0154,0.0154,LOW,0,0,0
1521,BENIGN,0,8,1096,137.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0194068564961411,0,0,0.0029,0.0029,LOW,0,0,0
1522,BENIGN,0,9,1244,138.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0047574670952279,1,0,0.0007,0.0007,LOW,0,0,0
1523,BENIGN,0,9,2028,225.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0411205568676376,0,0,0.0062,0.0062,LOW,0,0,0
1525,BENIGN,0,9,1624,180.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0085178343558554,0,0,0.0013,0.0013,LOW,0,0,0
1526,BENIGN,0,82,14990,182.8,9,9,18,0,73,28,0,0,2,10,9,1.0,0.0063,0.0097,0,0.027322638426844,0,1,0.7926248555123175,1,0,0.1339,0.1339,LOW,0,0,0
1527,BENIGN,0,8,1198,149.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0272711780376603,0,0,0.0041,0.0041,LOW,0,0,0
1529,BENIGN,0,10,1902,190.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0335342063541848,0,0,0.0057,0.0057,LOW,0,0,0
1530,BENIGN,0,62,11236,181.23,7,7,14,0,55,20,0,0,2,8,7,1.0,0.0055,0.0068,0,0.0582219479102602,0,1,0.7828077218245341,1,0,0.1494,0.1494,LOW,0,0,0
1532,BENIGN,0,8,1039,129.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0138901352122572,1,0,0.0021,0.0021,LOW,0,0,0
1533,BENIGN,0,10,2914,291.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1332128982339842,1,0,0.0206,0.0206,LOW,0,0,0
1535,BENIGN,0,8,1186,148.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0247543656364831,0,0,0.0037,0.0037,LOW,0,0,0
1536,BENIGN,0,9,855,95.0,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2299158188715565,1,0,0.0345,0.0345,LOW,0,0,0
1537,BENIGN,0,10,1241,124.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0626520375900441,1,0,0.0099,0.0099,LOW,0,0,0
1538,BENIGN,0,8,928,116.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0141174288107334,1,0,0.0021,0.0021,LOW,0,0,0
1539,BENIGN,0,53,9381,177.0,6,6,12,0,47,17,0,0,2,7,6,1.0,0.0053,0.0075,0,0.0119704185677406,0,1,0.7732558543999619,0,0,0.1226,0.1226,LOW,0,0,0
1540,BENIGN,0,45,8400,186.67,5,5,10,0,40,15,0,0,2,6,5,1.0,0.0053,0.0067,0,0.0370438094549061,0,1,0.7812993445706641,0,0,0.1376,0.1376,LOW,0,0,0
1541,BENIGN,0,9,2000,222.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0350423034547452,0,0,0.0053,0.0053,LOW,0,0,0
