window_id,packet_count,byte_count,mean_pkt_size,syn_count,synack_count,fin_count,rst_count,ack_count,psh_count,icmp_count,udp_count,unique_src,unique_dst_ports,new_connections,syn_to_synack_ratio,iat_mean,iat_std,attack_type,is_attack
921,10,2541,254.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
922,8,771,96.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
924,8,966,120.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
925,8,988,123.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
926,8,727,90.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
927,8,873,109.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
928,8,896,112.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
929,11,2523,229.36,1,1,2,0,9,4,1,0,3,2,1,1.0,0.004,0.0037,BENIGN,0
930,10,1143,114.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
931,10,2683,268.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
932,10,1640,164.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
933,9,1183,131.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
934,11,1281,116.45,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
935,8,900,112.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
936,55,10107,183.76,6,6,12,0,49,19,0,0,2,7,6,1.0,0.0058,0.009,BENIGN,0
937,36,6760,187.78,4,4,8,0,32,12,0,0,3,5,4,1.0,0.0254,0.1166,BENIGN,0
938,8,695,86.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
939,9,1597,177.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
940,9,1679,186.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
942,8,1212,151.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
943,11,2367,215.18,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
944,19,3609,189.95,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0373,0.1384,BENIGN,0
945,10,2388,238.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
946,10,2873,287.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
947,9,1223,135.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
948,11,2150,195.45,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
949,10,2442,244.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
950,8,1111,138.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
952,10,1856,185.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
953,87,6951,79.9,11,11,20,0,76,24,0,0,3,12,11,1.0,0.0043,0.0058,CONN_FLOOD,1
954,200,12500,62.5,25,25,50,0,175,50,0,0,2,27,25,1.0,0.0049,0.0062,CONN_FLOOD,1
955,208,13644,65.6,26,26,52,0,182,52,0,0,3,28,26,1.0,0.0047,0.0061,CONN_FLOOD,1
956,140,9661,69.01,17,17,36,0,123,35,0,0,3,19,17,1.0,0.0046,0.0059,CONN_FLOOD,1
957,10,1927,192.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
958,9,1133,125.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
959,9,1581,175.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
960,8,760,95.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
961,53,9613,181.38,6,6,12,0,47,17,0,0,2,7,6,1.0,0.005,0.0061,BENIGN,0
962,36,6720,186.67,4,4,8,0,32,12,0,0,2,5,4,1.0,0.0047,0.006,BENIGN,0
963,10,1543,154.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
964,10,2943,294.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
965,18,2935,163.06,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0387,0.1387,BENIGN,0
967,9,1694,188.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
968,9,1036,115.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
969,9,1525,169.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
971,9,1729,192.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
972,9,1985,220.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
974,10,2096,209.6,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
975,10,1936,193.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
976,9,1441,160.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
977,10,1138,113.8,2,2,2,0,8,2,0,0,2,3,2,1.0,0.0932,0.252,BENIGN,0
978,8,1508,188.5,0,0,2,0,8,4,0,0,2,2,0,0.0,0.0043,0.0038,BENIGN,0
979,8,615,76.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
980,8,1095,136.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
981,8,1196,149.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
983,18,3080,171.11,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0414,0.1496,BENIGN,0
984,10,2807,280.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
985,9,1647,183.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
986,9,1601,177.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
987,9,1527,169.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
988,11,1464,133.09,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
989,8,827,103.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
991,8,1156,144.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
993,20,5398,269.9,2,2,4,0,18,8,0,0,3,3,2,1.0,0.0355,0.1354,BENIGN,0
994,8,808,101.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
996,72,12634,175.47,8,8,16,0,63,23,1,0,2,9,8,1.0,0.0062,0.009,BENIGN,0
997,10,2845,284.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
998,10,1176,117.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
999,8,853,106.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1000,50,7970,159.4,6,6,10,0,44,17,0,0,3,7,6,1.0,0.0201,0.0602,SLOW_ATTACK,1
1001,38,5970,157.11,4,4,8,0,34,14,0,0,4,5,4,1.0,0.0226,0.0804,SLOW_ATTACK,1
1002,9,1564,173.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1003,9,970,107.78,1,1,3,0,8,2,0,0,3,2,1,1.0,0.0967,0.2438,SLOW_ATTACK,1
1004,9,1975,219.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1006,10,1256,125.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1007,10,2608,260.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1008,15,2288,152.53,2,2,2,0,13,6,0,0,3,3,2,1.0,0.0429,0.1023,SLOW_ATTACK,1
1009,12,1990,165.83,1,1,2,0,11,6,0,0,3,2,1,1.0,0.0727,0.1261,SLOW_ATTACK,1
1011,10,1764,176.4,1,1,3,0,9,3,0,0,3,2,1,1.0,0.0158,0.0338,SLOW_ATTACK,1
1012,11,1709,155.36,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1013,8,1077,134.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1015,18,3543,196.83,2,2,4,0,16,6,0,0,3,3,2,1.0,0.0518,0.1913,BENIGN,0
1017,9,770,85.56,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1018,9,1804,200.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1020,10,2428,242.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1021,13,1281,98.54,2,2,2,0,11,4,0,0,3,3,2,1.0,0.0239,0.0309,SLOW_ATTACK,1
1022,12,1793,149.42,1,1,2,0,11,6,0,0,3,2,1,1.0,0.0397,0.114,SLOW_ATTACK,1
1023,10,1038,103.8,1,1,2,0,9,4,0,0,3,2,1,1.0,0.0473,0.1225,SLOW_ATTACK,1
1024,64,12067,188.55,7,7,15,0,57,21,0,0,3,8,7,1.0,0.0081,0.0276,SLOW_ATTACK,1
1025,9,913,101.44,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,BENIGN,0
1026,9,1205,133.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1027,9,1575,175.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1029,8,875,109.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1030,10,1425,142.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1031,9,1308,145.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1032,16,4101,256.31,2,2,2,0,14,7,0,0,2,3,2,1.0,0.0484,0.1689,BENIGN,0
1033,8,336,42.0,1,1,2,0,7,2,0,0,3,3,1,1.0,0.1233,0.1398,SLOW_ATTACK,1
1034,10,1083,108.3,1,1,2,0,9,4,0,0,3,2,1,1.0,0.0575,0.1238,SLOW_ATTACK,1
1035,10,1790,179.0,1,1,2,0,9,4,0,0,3,2,1,1.0,0.0832,0.2241,SLOW_ATTACK,1
1036,1,40,40.0,0,0,1,0,1,0,0,0,1,1,0,0.0,1.0,0.0,SLOW_ATTACK,1
1037,10,2867,286.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1038,9,1960,217.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1039,10,2582,258.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1040,9,1442,160.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1041,9,1935,215.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1042,9,1980,220.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1043,4,170,42.5,1,1,0,0,3,1,0,0,2,2,1,1.0,0.0667,0.0236,SLOW_ATTACK,1
1044,10,1068,106.8,1,1,2,0,9,4,0,0,3,2,1,1.0,0.0444,0.1142,SLOW_ATTACK,1
1045,11,1896,172.36,1,1,2,0,10,5,0,0,3,2,1,1.0,0.0579,0.1218,SLOW_ATTACK,1
1046,10,996,99.6,1,1,3,0,9,3,0,0,3,2,1,1.0,0.0269,0.0649,SLOW_ATTACK,1
1047,8,727,90.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1048,8,1103,137.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1049,9,1812,201.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1050,10,1515,151.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1051,10,1997,199.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1052,9,1539,171.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1053,4,170,42.5,1,1,0,0,3,1,0,0,2,2,1,1.0,0.0667,0.0236,SLOW_ATTACK,1
1054,10,754,75.4,1,1,2,0,9,4,0,0,3,2,1,1.0,0.0528,0.1235,SLOW_ATTACK,1
1055,19,2823,148.58,2,2,4,0,17,7,0,0,4,3,2,1.0,0.0527,0.1314,SLOW_ATTACK,1
1056,1,40,40.0,0,0,1,0,1,0,0,0,1,1,0,0.0,1.0,0.0,SLOW_ATTACK,1
1057,14,2927,209.07,2,2,2,0,12,5,0,0,2,3,2,1.0,0.0538,0.1762,BENIGN,0
1058,15,3051,203.4,1,1,4,0,13,5,1,0,2,3,1,1.0,0.0601,0.1996,BENIGN,0
1060,80,14342,179.28,9,9,18,0,71,26,0,0,2,10,9,1.0,0.0045,0.0068,BENIGN,0
1061,81,14124,174.37,9,9,18,0,72,27,0,0,3,10,9,1.0,0.0115,0.063,BENIGN,0
1063,8,780,97.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1064,10,1786,178.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1066,11,1196,108.73,2,2,2,0,9,2,0,0,3,3,2,1.0,0.0716,0.1718,SLOW_ATTACK,1
1067,11,922,83.82,1,1,2,0,10,5,0,0,3,2,1,1.0,0.08,0.13,SLOW_ATTACK,1
1068,12,2944,245.33,1,1,2,0,11,6,0,0,3,2,1,1.0,0.0364,0.0982,SLOW_ATTACK,1
1069,11,1255,114.09,1,1,3,0,10,4,0,0,3,2,1,1.0,0.0537,0.1505,SLOW_ATTACK,1
1070,11,1587,144.27,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1071,10,2874,287.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1073,9,2084,231.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1074,9,2061,229.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1075,10,1827,182.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1076,14,1745,124.64,2,2,2,0,12,5,0,0,3,3,2,1.0,0.0462,0.0866,SLOW_ATTACK,1
1077,19,3186,167.68,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0373,0.0954,SLOW_ATTACK,1
1078,11,1800,163.64,1,1,2,0,10,5,0,0,3,2,1,1.0,0.0973,0.2811,SLOW_ATTACK,1
1079,1,40,40.0,0,0,1,0,1,0,0,0,1,1,0,0.0,1.0,0.0,SLOW_ATTACK,1
1080,8,944,118.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1081,10,2763,276.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1082,72,13809,191.79,8,8,16,0,64,24,0,0,2,9,8,1.0,0.0051,0.0076,BENIGN,0
1083,8,872,109.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1084,18,3652,202.89,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0381,0.1365,BENIGN,0
1085,4,170,42.5,1,1,0,0,3,1,0,0,2,2,1,1.0,0.0667,0.0236,SLOW_ATTACK,1
1086,22,2716,123.45,2,2,4,0,19,9,1,0,3,3,2,1.0,0.0458,0.1011,SLOW_ATTACK,1
1087,1,62,62.0,0,0,0,0,1,1,0,0,1,1,0,0.0,1.0,0.0,SLOW_ATTACK,1
1088,9,1270,141.11,1,1,3,0,8,2,0,0,3,2,1,1.0,0.005,0.0063,SLOW_ATTACK,1
1089,8,1251,156.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1090,9,2103,233.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1092,18,3108,172.67,2,2,4,0,16,6,0,0,2,3,2,1.0,0.041,0.1481,BENIGN,0
1093,4,170,42.5,1,1,0,0,3,1,0,0,2,2,1,1.0,0.0667,0.0236,SLOW_ATTACK,1
1094,13,1756,135.08,1,1,2,0,11,6,1,0,3,2,1,1.0,0.0333,0.0704,SLOW_ATTACK,1
1095,11,1888,171.64,1,1,2,0,10,5,0,0,3,2,1,1.0,0.068,0.1325,SLOW_ATTACK,1
1096,1,40,40.0,0,0,1,0,1,0,0,0,1,1,0,0.0,1.0,0.0,SLOW_ATTACK,1
1097,8,804,100.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1098,8,772,96.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1099,9,1128,125.33,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1100,10,1425,142.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1101,8,1116,139.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1102,9,2116,235.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1103,9,2004,222.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1104,157,8005,50.99,80,1,2,68,76,3,1,0,3,149,80,80.0,0.006,0.0054,SLOW_ATTACK,1
1105,154,6160,40.0,84,0,0,70,70,0,0,0,2,153,84,84.0,0.0065,0.0055,SLOW_ATTACK,1
1106,157,8189,52.16,84,1,2,64,73,4,0,0,3,149,84,84.0,0.0063,0.0055,SLOW_ATTACK,1
1107,23,3272,142.26,6,2,2,4,17,6,0,0,3,11,6,3.0,0.0438,0.1029,SLOW_ATTACK,1
1108,12,1773,147.75,1,1,2,0,11,6,0,0,3,2,1,1.0,0.0757,0.1529,SLOW_ATTACK,1
1110,91,17132,188.26,10,10,21,0,81,30,0,0,3,11,10,1.0,0.0103,0.0474,SLOW_ATTACK,1
1112,82,16144,196.88,9,9,18,0,73,28,0,0,2,10,9,1.0,0.0058,0.0094,BENIGN,0
1113,10,2480,248.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1114,10,2605,260.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1116,9,1034,114.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1117,8,1101,137.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1118,8,1239,154.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1119,12,833,69.42,2,2,2,0,10,3,0,0,3,3,2,1.0,0.0182,0.0267,SLOW_ATTACK,1
1120,3,145,48.33,0,0,0,0,3,3,0,0,1,1,0,0.0,0.4,0.0,SLOW_ATTACK,1
1121,10,1399,139.9,1,1,2,0,9,4,0,0,3,2,1,1.0,0.0163,0.0351,SLOW_ATTACK,1
1122,18,2779,154.39,2,2,5,0,16,5,0,0,3,3,2,1.0,0.0426,0.1077,SLOW_ATTACK,1
1123,10,1283,128.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1125,10,1244,124.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1126,9,903,100.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1127,9,1541,171.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1129,11,1229,111.73,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1130,10,1806,180.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1131,8,1104,138.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1132,9,1850,205.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1133,8,1174,146.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1134,14,2195,156.79,2,2,2,0,12,5,0,0,2,3,2,1.0,0.0524,0.1682,BENIGN,0
1135,4,537,134.25,0,0,2,0,4,1,0,0,2,2,0,0.0,0.0047,0.0052,BENIGN,0
1136,19,2648,139.37,2,2,4,0,17,7,0,0,2,3,2,1.0,0.0383,0.1424,BENIGN,0
1138,10,2448,244.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1139,8,894,111.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1141,8,1160,145.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1142,8,960,120.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1143,9,2044,227.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1144,8,1259,157.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1146,10,2837,283.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1147,18,1788,99.33,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0404,0.1456,BENIGN,0
1149,10,2223,222.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1150,8,1214,151.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1151,8,892,111.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1152,8,1077,134.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1153,9,2025,225.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1154,18,3731,207.28,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0455,0.1659,BENIGN,0
1155,8,1119,139.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1157,72,13472,187.11,8,8,16,0,64,24,0,0,2,9,8,1.0,0.006,0.008,BENIGN,0
1158,9,1367,151.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1159,10,1602,160.2,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1160,8,711,88.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1162,8,976,122.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1164,9,1225,136.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1165,8,1090,136.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1166,19,3398,178.84,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0378,0.1404,BENIGN,0
1168,8,894,111.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1169,10,1293,129.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1170,8,738,92.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1172,9,1017,113.0,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1173,10,1151,115.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1174,9,1416,157.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1176,9,1472,163.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1177,8,837,104.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1178,9,1906,211.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1179,9,1418,157.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1180,10,2304,230.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1181,8,1096,137.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1182,8,1202,150.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1183,9,1895,210.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1185,19,2924,153.89,2,2,4,0,17,7,0,0,2,3,2,1.0,0.0359,0.1324,BENIGN,0
1186,9,805,89.44,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1188,8,1295,161.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1189,10,2827,282.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1191,17,2654,156.12,2,2,4,0,15,5,0,0,2,3,2,1.0,0.0442,0.1546,BENIGN,0
1192,9,941,104.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1194,9,907,100.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1195,8,1001,125.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1196,10,1710,171.0,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1197,8,923,115.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1198,8,925,115.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1199,64,11021,172.2,8,8,14,0,56,20,0,0,2,9,8,1.0,0.0062,0.009,BENIGN,0
1200,26,4425,170.19,2,2,6,0,24,10,0,0,2,4,2,1.0,0.0198,0.0761,BENIGN,0
1201,9,1597,177.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1203,32,3689,115.28,5,5,6,0,27,10,0,0,3,6,5,1.0,0.0237,0.0626,HTTP_ATTACK,1
1204,33,3434,104.06,5,5,6,0,28,11,0,0,3,6,5,1.0,0.0276,0.0765,HTTP_ATTACK,1
1205,28,3511,125.39,4,4,5,0,23,9,1,0,3,5,4,1.0,0.022,0.0586,HTTP_ATTACK,1
1206,33,3596,108.97,5,5,6,0,28,11,0,0,3,6,5,1.0,0.0262,0.0681,HTTP_ATTACK,1
1208,10,1756,175.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1209,8,1173,146.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
